price,link,longitude,baths,date,contentLen,size,postDate,CraigID,area,title,coord,beds,updateDate,latitude,numPic,zipcode
1680,/see/apa/4761754853.html,-122.385102,1,14-Nov,7,681,2014-11-14T14:22:10-0800,4761754853," (Ballard, Seattle, Fremont, South Lake Union)",*** DON'T MISS THIS HOME! ASK ABOUT OUR MOVE-IN SPECIALS! ***,"47.670811, -122.385102",1,2014-11-14T14:22:10-0800,47.670811,7,98107
1899,/see/apa/4761640987.html,-122.346528,1,14-Nov,37,775,2014-11-14T13:12:52-0800,4761640987," (Seattle, Fremont, Ballard, Greenlake)",Beautiful 2 BEDROOM | $99 DEPOSIT | NOV. RENT FREE,"47.649259, -122.346528",2,2014-11-14T13:16:53-0800,47.649259,6,98109
2395,/see/apa/4761732374.html,-122.312537,1,14-Nov,40,759,2014-11-14T14:08:01-0800,4761732374, (1530 15th Ave),"A Pearl rolls into your life, maybe once.","47.614865, -122.312537",1,2014-11-14T14:08:01-0800,47.614865,8,98122
1444,/see/apa/4761751362.html,-122.348846,1,14-Nov,44,585,2014-11-14T14:19:58-0800,4761751362," (Seattle Wa, SLU, Belltown)",Experience Alto w/ the bonus of a Month Free!!,"47.617391, -122.348846",1,2014-11-14T14:19:58-0800,47.617391,7,98121
1798,/see/apa/4761742427.html,-122.385102,1,14-Nov,6,751,2014-11-14T14:14:21-0800,4761742427, (Ballard/Seattle/Fremont/South Lake Union),✦ Gorgeous 1 BR - Priced to Lease! 2 Weeks Free Rent! ✦,"47.670811, -122.385102",1,2014-11-14T14:14:21-0800,47.670811,7,98107
1760,/see/apa/4761684502.html,-122.365839,1,14-Nov,21,1150,2014-11-14T13:38:39-0800,4761684502, (Ballard/Fremont),Cute Remodeled House with flexible terms!,"47.669420, -122.365839",1,2014-11-14T13:38:39-0800,47.66942,11,98107
1995,/see/apa/4761699925.html,-122.326777,1,14-Nov,6,1058,2014-11-14T13:48:01-0800,4761699925, (Capitol Hill),"Hardwood Floors, views, walking distance to all you need.","47.624562, -122.326777",1,2014-11-14T13:48:01-0800,47.624562,5,98102
1550,/see/apa/4747882486.html,-122.382139,1,14-Nov,18,713,2014-11-05T13:35:13-0800,4747882486, (Ballard),Cute One Bedroom Seeks LTR in Fremont Ballard,"47.666820, -122.382139",1,2014-11-14T13:49:40-0800,47.66682,12,98107
1684,/see/apa/4761814689.html,-122.385678,1,14-Nov,34,672,2014-11-14T15:00:53-0800,4761814689, (Seattle),Elevated 1st floor 1BR! 18ft Ceilings! Large Patio! Great Price!,"47.559934, -122.385678",1,2014-11-14T15:00:53-0800,47.559934,10,98116
1595,/see/apa/4761779532.html,-122.311156,1,14-Nov,24,662,2014-11-14T14:37:48-0800,4761779532, (Capitol Hill),Beautiful Classic Brick 1Br Hardwoods Capitol Hill Granite SS,"47.620353, -122.311156",1,2014-11-14T14:37:48-0800,47.620353,6,98122
2150,/see/apa/4761807637.html,-122.345831,1,14-Nov,15,881,2014-11-14T14:56:14-0800,4761807637, (Fremont),Immaculate 2 BR 1 BA in Fremont W/Secure parking ,"47.651390, -122.345831",2,2014-11-14T15:20:35-0800,47.65139,10,98109
1499,/see/apa/4761712050.html,-122.380131,1,14-Nov,70,617,2014-11-14T13:55:24-0800,4761712050," (Seattle, WA)","Low, Low Rent!! Sleek New Building in the Heart of West Seattle, Call!","47.562671, -122.380131",1,2014-11-14T13:55:24-0800,47.562671,0,98126
1195,/see/apa/4758455891.html,-122.353063,1,14-Nov,22,309,2014-11-12T12:12:04-0800,4758455891, (Queen Anne),Classic Victorian Remodeled Studio Apt w/Amazing city views hardwoods,"47.625820, -122.353063",0.5,2014-11-14T14:57:15-0800,47.62582,12,98109
1465,/see/apa/4761800976.html,-122.342682,1,14-Nov,16,613,2014-11-14T14:51:45-0800,4761800976, (Seattle),"Roof Deck, Gaming Den, Resident Lounge","47.626080, -122.342682",1,2014-11-14T14:51:45-0800,47.62608,12,98109
2016,/see/apa/4761801146.html,-122.345338,1,14-Nov,48,858,2014-11-14T14:51:53-0800,4761801146," (Seattle, WA)",Skyline and Lake Union Views from the 16th floor! + Weekend Special!,"47.617520, -122.345338",2,2014-11-14T14:51:53-0800,47.61752,23,98121
1995,/see/apa/4761757074.html,-122.385102,1,14-Nov,6,676,2014-11-14T14:23:34-0800,4761757074," (Ballard, Seattle, Fremont, South Lake Union)",❈ TWO WEEKS FREE RENT on this Spacious Studio w/ Den! Top Floor! ,"47.670811, -122.385102",0.5,2014-11-14T14:23:34-0800,47.670811,8,98107
1415,/see/apa/4761795044.html,-122.315037,1,14-Nov,36,472,2014-11-14T14:47:51-0800,4761795044, (Seattle),A commuter's dream! Mere blocks from I-5! Call today!,"47.663305, -122.315037",0.5,2014-11-14T14:47:51-0800,47.663305,6,98105
1220,/see/apa/4753584253.html,-122.376988,1,14-Nov,25,408,2014-11-09T10:57:40-0800,4753584253, (Ballard),$99 holds wonderfully modern studio alcove! 1 Month FREE!,"47.676730, -122.376988",1,2014-11-14T14:51:31-0800,47.67673,4,98117
1330,/see/apa/4753812355.html,-122.3772,1,14-Nov,25,448,2014-11-09T13:27:06-0800,4753812355, (Ballard),~ Come Live on The High End ~ Beautiful Studio,"47.687300, -122.377200",1,2014-11-14T14:52:09-0800,47.6873,6,98117
1595,/see/apa/4761802981.html,-122.346528,1,14-Nov,36,600,2014-11-14T14:53:08-0800,4761802981," (Seattle, Lake Union, Magnolia, Fremont)",The place you can call HOME | Stunning 1 Bedroom with a VIEW ,"47.649259, -122.346528",1,2014-11-14T14:53:08-0800,47.649259,6,98109
1225,/see/apa/4761387158.html,-122.36392,1,14-Nov,12,530,2014-11-14T10:51:26-0800,4761387158, (Lower Queen Anne),Studio For Rent - Seaview Building ,"47.625901, -122.363920",0.5,2014-11-14T10:51:26-0800,47.625901,7,98119
1950,/see/apa/4761386413.html,-122.328245,1,14-Nov,8,591,2014-11-14T10:51:02-0800,4761386413, (Capitol Hill), Open 1 bed with LOTS OF LIGHT! No Rent Until January 1st!,"47.614728, -122.328245",1,2014-11-14T10:51:02-0800,47.614728,4,98101
2195,/see/apa/4761269034.html,-122.342354,1,14-Nov,24,1918,2014-11-14T09:49:48-0800,4761269034, (Westlake),Beautiful Westlake Triplex!,"47.634225, -122.342354",2,2014-11-14T10:15:53-0800,47.634225,16,98109
950,/see/apa/4761398418.html,-122.298023,1,14-Nov,22,715,2014-11-14T10:57:19-0800,4761398418, (Lake City),"Gladstone Apartments 1 Bed, 1 Bath Available!","47.717633, -122.298023",1,2014-11-14T10:57:19-0800,47.717633,3,98125
1250,/see/apa/4754114312.html,-122.325339,1,14-Nov,5,654,2014-11-09T17:17:26-0800,4754114312," (Eastlake,university district,downtown)","Open sat 1-1:30,washer/dryer in unit,great location","47.634950, -122.325339",1,2014-11-14T09:49:55-0800,47.63495,0,98102
1610,/see/apa/4761348361.html,-122.315037,1,14-Nov,35,764,2014-11-14T10:31:03-0800,4761348361, (Seattle),Comfort & Elegance Refined! Helix is Home!,"47.663305, -122.315037",1,2014-11-14T10:31:03-0800,47.663305,9,98105
1799,/see/apa/4761242163.html,-122.331562,1,14-Nov,37,698,2014-11-14T09:36:00-0800,4761242163, (Seattle),Brand New Homes! Highly Rated with MOVE IN SPECIALS!,"47.596479, -122.331562",1,2014-11-14T09:36:00-0800,47.596479,21,98104
2652,/see/apa/4761331038.html,-122.332063,1,14-Nov,65,731,2014-11-14T10:22:00-0800,4761331038, (Downtown Seattle),"Corner 1x1, Windows in the Kitchen, Must See","47.613129, -122.332063",1,2014-11-14T10:22:00-0800,47.613129,8,98101
2949,/see/apa/4761318062.html,-122.317894,1,14-Nov,4,922,2014-11-14T10:15:11-0800,4761318062, (Capitol Hill),This home is truly a stunner! Floor to ceiling windows!,"47.615410, -122.317894",1,2014-11-14T10:15:11-0800,47.61541,8,98122
1310,/see/apa/4761300118.html,-122.36027,1,14-Nov,38,791,2014-11-14T10:06:00-0800,4761300118, (West Seattle),No more fitness fees....24/7 GYM on SITE,"47.532512, -122.360270",1,2014-11-14T10:06:00-0800,47.532512,8,98106
1075,/see/apa/4761330018.html,-122.335618,1,14-Nov,26,749,2014-11-14T10:21:30-0800,4761330018, (West Seattle),Seniors! Living on a Fixed Income? Rent Smarter.,"47.520345, -122.335618",2,2014-11-14T10:21:30-0800,47.520345,12,98106
1899,/see/apa/4761263295.html,-122.356624,1,14-Nov,51,856,2014-11-14T09:46:49-0800,4761263295,,The Only 2BD/1BTH available! MOVE IN TODAY!,"47.630785, -122.356624",2,2014-11-14T09:46:49-0800,47.630785,10,98109
2175,/see/apa/4761302362.html,-122.311521,1,14-Nov,24,1152,2014-11-14T10:07:06-0800,4761302362, (349 16th Ave E),"Spacious Capitol Hill Home: 2-Bed, 1-Bath, Full Dining","47.621959, -122.311521",2,2014-11-14T10:07:06-0800,47.621959,22,98122
1655,/see/apa/4761239996.html,-122.312872,1,14-Nov,15,612,2014-11-14T09:34:54-0800,4761239996, (1527 15th Avenue),Spacious Open One Bedroom In Capitol Hill,"47.615016, -122.312872",1,2014-11-14T09:34:54-0800,47.615016,12,98122
1711,/see/apa/4761236514.html,-122.332957,1,14-Nov,51,677,2014-11-14T09:33:09-0800,4761236514, (Pioneer Square),"Beautiful Wood Floors, Great Natural Light & FREE RENT TIL JAN 1ST!","47.597873, -122.332957",1,2014-11-14T10:40:50-0800,47.597873,21,98104
1220,/see/apa/4761400091.html,-122.344809,1,14-Nov,4,326,2014-11-14T10:58:14-0800,4761400091,,Cozy studio with walk in closet!,"47.614918, -122.344809",0.5,2014-11-14T10:58:14-0800,47.614918,9,98121
2318,/see/apa/4761323493.html,-122.386932,1,14-Nov,6,687,2014-11-14T10:18:02-0800,4761323493, (West Seattle),Furnished Brand New 1 Bed Availible NOW!,"47.556376, -122.386932",1,2014-11-14T10:18:02-0800,47.556376,12,98136
800,/see/apa/4761354028.html,-122.387938,1,14-Nov,12,550,2014-11-14T10:34:00-0800,4761354028, (West Seattle/Alaska Junction),1Bdrm/1Bath + Washer/Dryer,"47.561220, -122.387938",1,2014-11-14T10:34:00-0800,47.56122,0,98116
1295,/see/apa/4761355269.html,-122.333364,1,14-Nov,22,624,2014-11-14T10:34:40-0800,4761355269, (5408 MERIDIAN AVE N),"TANGLETOWN AWAITS, DON'T MISS THIS HIDDEN GEM!","47.668104, -122.333364",1,2014-11-14T10:34:40-0800,47.668104,11,98103
1399,/see/apa/4761275084.html,-122.3056,1,14-Nov,6,499,2014-11-14T09:52:57-0800,4761275084," (capitol hill, Amazon, microsoft, faceboo)","All Wood Flooring, Huge,Open Layout,Special Pricing on 2 Rentals Today","47.611600, -122.305600",0.5,2014-11-14T09:52:57-0800,47.6116,10,98122
1695,/see/apa/4761347523.html,-122.315351,1,14-Nov,2,648,2014-11-14T10:30:36-0800,4761347523, (Capitol Hill/Amazon/Microsoft/Downtonw),THIS ONE HAS IT ALL!BRIGHT!WOODFLOOR!GRANITE COUNTER!AVAILABLE NOW!,"47.620120, -122.315351",1,2014-11-14T10:30:36-0800,47.62012,15,98122
1830,/see/apa/4761300522.html,-122.320383,1,14-Nov,33,534,2014-11-14T10:06:12-0800,4761300522," (Seattle, UW, Fremont)",VIP OPEN HOUSE. EXCLUSIVE GREEN BUILDING. CALL TODAY!,"47.663032, -122.320383",1,2014-11-14T10:06:12-0800,47.663032,6,98105
972,/see/apa/4761251194.html,-122.33139,1,14-Nov,7,499,2014-11-14T09:40:36-0800,4761251194, (Seattle),"IQ Studio Home, Move In November 26th","47.596498, -122.331390",0.5,2014-11-14T09:40:36-0800,47.596498,5,98104
1475,/see/apa/4761293539.html,-122.346238,1,14-Nov,5,555,2014-11-14T10:02:35-0800,4761293539," (Seattle, Belltown, Downtown)",Spacious Studio with an AMAZING view of the Space Needle!,"47.616820, -122.346238",0.5,2014-11-14T10:02:35-0800,47.61682,16,98121
1436,/see/apa/4761352460.html,-122.3547,1,14-Nov,20,592,2014-11-14T10:33:10-0800,4761352460, (West Seattle ),STUDIO APARTMENT ALMOST 600 SQFT WITH A CITY VIEW!!,"47.534400, -122.354700",1,2014-11-14T10:33:11-0800,47.5344,5,98106
2689,/see/apa/4761319889.html,-122.333512,1,14-Nov,52,950,2014-11-14T10:16:09-0800,4761319889, (Downtown Seattle),"One Bedroom w Den, Granite Countertops, Expansive Windows","47.613971, -122.333512",1,2014-11-14T10:16:09-0800,47.613971,10,98101
1225,/see/apa/4750733670.html,-122.37246,1,14-Nov,27,650,2014-11-07T10:58:35-0800,4750733670, (West Seattle),1 Bedroom View Apartment Available for Immediate Move-in,"47.565118, -122.372460",1,2014-11-14T10:39:15-0800,47.565118,9,98126
1150,/see/apa/4754057282.html,-122.324037,1,14-Nov,14,525,2014-11-09T16:30:14-0800,4754057282, (Capitol Hill),"Classic HUGE studio w/walk-in closet,hardwood, front unit,xtra windows","47.620020, -122.324037",0.5,2014-11-14T10:51:18-0800,47.62002,13,98102
1395,/see/apa/4754072885.html,-122.315637,1,14-Nov,37,750,2014-11-09T16:43:00-0800,4754072885, (Capitol Hill),"HUGE unit, prime central Cap Hill-close to everything! Must see!","47.620120, -122.315637",1,2014-11-14T10:51:26-0800,47.62012,7,98102
1595,/see/apa/4747461226.html,-122.317722,1,14-Nov,22,916,2014-11-05T09:47:19-0800,4747461226, (7101 ROOSEVELT WAY/GREEN LAKE),AMAZING TOP FLOOR 2 BEDROOM WITH CLOSETS GALORE!,"47.680255, -122.317722",2,2014-11-14T09:53:35-0800,47.680255,13,98115
1350,/see/apa/4750655343.html,-122.353685,1,14-Nov,22,815,2014-11-07T10:17:22-0800,4750655343, (8746 Phinney Ave N),SPACIOUS 2 BEDROOM IN THE HEART OF GREENWOOD,"47.693487, -122.353685",2,2014-11-14T09:53:45-0800,47.693487,11,98117
1850,/see/apa/4747424710.html,-122.350445,1,14-Nov,22,930,2014-11-05T09:28:51-0800,4747424710, (4459 FREMONT AVE N),AMAZING 2 BEDROOM A TOP FREMONT AVE! DON'T MISS OUT!,"47.659838, -122.350445",2,2014-11-14T09:53:50-0800,47.659838,14,98103
1373,/see/apa/4737602576.html,-122.385939,1,14-Nov,28,750,2014-10-29T14:03:16-0700,4737602576, (Magnolia),"Avail 11/15, 1 month Free, Modern! W/D in unit, Brand new unit","47.641420, -122.385939",2,2014-11-14T10:17:48-0800,47.64142,4,98199
1997,/see/apa/4761311406.html,-122.332785,1,14-Nov,10,644,2014-11-14T10:11:46-0800,4761311406," (Downtown Seattle, Amazon, Microsoft)",L@@K*Prime Location*17th Floor 1 Bedroom*Available NOW!,"47.612948, -122.332785",1,2014-11-14T10:11:46-0800,47.612948,14,98101
2327,/see/apa/4761264196.html,-122.332529,1,14-Nov,67,762,2014-11-14T09:47:17-0800,4761264196," (Downtown, Lake Union, Capitol Hill)",SPACIOUS 1x1 IN DOWNTOWN SEATTLE HIGH RISE! AVAIL. NOW!,"47.615777, -122.332529",1,2014-11-14T09:47:17-0800,47.615777,7,98101
1575,/see/apa/4761297915.html,-122.317075,1,14-Nov,46,501,2014-11-14T10:04:53-0800,4761297915, (Seattle/Greenlake/Ravenna/Wallingford),ONLY 1BED REMAINING! RENT IT TODAY FOR UNBEATABLE SPECIALS! CALL NOW!,"47.673750, -122.317075",1,2014-11-14T10:04:53-0800,47.67375,5,98105
1300,/see/apa/4761361140.html,-122.3022,1,14-Nov,3,900,2014-11-14T10:37:44-0800,4761361140, (U District),Large one bedroom,"47.663300, -122.302200",1,2014-11-14T10:37:44-0800,47.6633,5,98105
1690,/see/apa/4758097345.html,-122.347612,1,14-Nov,22,700,2014-11-12T09:03:39-0800,4758097345, (Downtown Seattle / Belltown),Our Largest 1 BR / 1 Bath @ ELLIOTT POINTE!,"47.611935, -122.347612",1,2014-11-14T10:51:32-0800,47.611935,12,98121
1375,/see/apa/4761397474.html,-122.3772,1,14-Nov,22,620,2014-11-14T10:56:48-0800,4761397474, (Greenwood),"Newland Apartments 1 bed, 1 bath Available!","47.687300, -122.377200",1,2014-11-14T10:56:48-0800,47.6873,14,98117
1000,/see/apa/4761396905.html,-122.319037,1,14-Nov,22,400,2014-11-14T10:56:31-0800,4761396905, (Capitol Hill),The David Apartments Studio Available!,"47.625703, -122.319037",0.5,2014-11-14T10:56:31-0800,47.625703,0,98102
1750,/see/apa/4737548559.html,-122.322721,1,14-Nov,19,875,2014-10-29T13:31:25-0700,4737548559, (GREEN LAKE ),"TOP FLOOR, CORNER WITH ""PEEK A VIEW"" OF GREEN LAKE","47.681801, -122.322721",2,2014-11-14T09:54:07-0800,47.681801,13,98115
1095,/see/apa/4738640616.html,-122.317078,1,14-Nov,19,636,2014-10-30T09:31:05-0700,4738640616, (ROOSEVELT/GREEN LAKE),GREAT KITCHEN IN THIS COZY ONE BEDROOM,"47.679634, -122.317078",1,2014-11-14T09:54:03-0800,47.679634,11,98115
1250,/see/apa/4758186280.html,-122.322657,1,14-Nov,22,675,2014-11-12T09:49:29-0800,4758186280, (7400 5th Ave NE),WANTED: RENTER IN NEED OF MASSIVE BEDROOM CLOSET,"47.682133, -122.322657",1,2014-11-14T10:06:56-0800,47.682133,9,98115
1925,/see/apa/4761235244.html,-122.370896,1,14-Nov,28,746,2014-11-14T09:32:29-0800,4761235244, (Ballard),"1 Bedroom+Den, Free Coffee Service, December Free","47.668620, -122.370896",1,2014-11-14T09:32:29-0800,47.66862,8,98107
1695,/see/apa/4761322841.html,-122.341946,1,14-Nov,17,825,2014-11-14T10:17:40-0800,4761322841, (Wallingford),"Balcony, Hardwoods, Granite, W/D in unit","47.659220, -122.341946",2,2014-11-14T10:17:40-0800,47.65922,12,98103
1450,/see/apa/4761374446.html,-122.3426,1,14-Nov,16,506,2014-11-14T10:44:43-0800,4761374446, (South Lake Union/Amazon/Dexter Ave N.),"Call Today, Bike Garage, Community Lounge","47.627651, -122.342600",0.5,2014-11-14T10:44:43-0800,47.627651,12,98109
1850,/see/apa/4761408793.html,-122.356925,1,14-Nov,32,747,2014-11-14T11:02:48-0800,4761408793, (Upper Queen Anne),"One Bedroom one Bath, Across From Safeway And Trader Joe's ","47.637221, -122.356925",1,2014-11-14T11:02:48-0800,47.637221,4,98119
1399,/see/apa/4761319418.html,-122.342873,1,14-Nov,12,837,2014-11-14T10:15:54-0800,4761319418," (Shoreline, North Seattle)",GROUND FLOOR 2 bed 1 bath! LAST ONE AVAILABLE- REDUCED!,"47.755919, -122.342873",2,2014-11-14T10:15:54-0800,47.755919,11,98133
950,/see/apa/4761374738.html,-122.321928,1,14-Nov,13,700,2014-11-14T10:44:52-0800,4761374738, (4002 Pasadena plNE),1Br 3/4 bath N.lake Union,"47.655632, -122.321928",1,2014-11-14T10:44:52-0800,47.655632,3,98102
1100,/see/apa/4761347125.html,-122.325661,1,14-Nov,11,800,2014-11-14T10:30:24-0800,4761347125, (Seattle - Northgate),"Spacious Large 1-Bedroom, Great Location","47.710570, -122.325661",1,2014-11-14T10:30:24-0800,47.71057,0,98125
2055,/see/apa/4761278681.html,-122.338357,1,14-Nov,26,828,2014-11-14T09:54:50-0800,4761278681, (South Lake Union),Spacious One Bedroom With Amazing Location! Open House This Weekend!,"47.618965, -122.338357",1,2014-11-14T09:54:50-0800,47.618965,7,98121
3095,/see/apa/4761395941.html,-122.348857,1,14-Nov,12,885,2014-11-14T10:56:00-0800,4761395941, (Belltown/Queen Anne),Corner two-bdrm with amazing views! ,"47.616853, -122.348857",2,2014-11-14T10:56:00-0800,47.616853,23,98121
2395,/see/apa/4761360510.html,-122.344396,1,14-Nov,9,583,2014-11-14T10:37:23-0800,4761360510, (belltown),Top Floor Loft With Breathtaking Views! 2 Months Free Rent,"47.614241, -122.344396",0.5,2014-11-14T10:37:23-0800,47.614241,7,98121
1398,/see/apa/4761279759.html,-122.348846,1,14-Nov,42,577,2014-11-14T09:55:23-0800,4761279759," (Seattle, SLU, Belltown)",ONE MONTH FREE!!! AMAZING DEALS @ ALTO,"47.617391, -122.348846",1,2014-11-14T09:55:23-0800,47.617391,6,98121
1519,/see/apa/4761355576.html,-122.352473,1,14-Nov,23,660,2014-11-14T10:34:50-0800,4761355576, (Belltown),"Remote garage access, apartment homes all have intercom access","47.616947, -122.352473",1,2014-11-14T10:34:50-0800,47.616947,5,98121
1800,/see/apa/4761406676.html,-122.37922,1,14-Nov,1,900,2014-11-14T11:01:40-0800,4761406676, (10231 Radford Ave NW),2 Bdr Blue Ridge View Apartment - $1800,"47.703159, -122.379220",2,2014-11-14T11:01:40-0800,47.703159,14,98117
1392,/see/apa/4761287361.html,-122.345338,1,14-Nov,48,507,2014-11-14T09:59:23-0800,4761287361," (Seattle, WA)",Weekend Special - Lease by Sunday 11/16/14 and Save at least $340 CALL,"47.617520, -122.345338",0.5,2014-11-14T09:59:23-0800,47.61752,20,98121
1498,/see/apa/4761343157.html,-122.33285,1,14-Nov,6,644,2014-11-14T10:28:17-0800,4761343157," (Seattle, WA)",Check This Out! Cozy & Spacious Downtown 1 Bedroom @ Tower 801!,"47.613006, -122.332850",1,2014-11-14T10:28:17-0800,47.613006,14,98101
1450,/see/apa/4761342485.html,-122.361623,1,14-Nov,36,900,2014-11-14T10:27:57-0800,4761342485," (Seattle, WA)","Large 2X1 Home with Laundry Appliances, a Dishwasher, & a Fireplace","47.533696, -122.361623",2,2014-11-14T10:27:57-0800,47.533696,8,98106
1400,/see/apa/4761316096.html,-122.344809,1,14-Nov,4,361,2014-11-14T10:14:13-0800,4761316096,,6th floor 1bd ready now!,"47.614918, -122.344809",1,2014-11-14T10:14:13-0800,47.614918,13,98121
1200,/see/apa/4761307927.html,-122.325661,1,14-Nov,11,800,2014-11-14T10:09:58-0800,4761307927, (Seattle - Northgate),"Spacious Large 1 Bedroom, Great Location","47.710570, -122.325661",1,2014-11-14T10:09:58-0800,47.71057,7,98125
1360,/see/apa/4761361421.html,-122.302328,1,14-Nov,3,800,2014-11-14T10:37:53-0800,4761361421, (Lake City),Autumn-Matic You'll Fall For Us ,"47.702374, -122.302328",2,2014-11-14T10:37:53-0800,47.702374,6,98125
1350,/see/apa/4761363927.html,-122.3256,1,14-Nov,21,542,2014-11-14T10:39:14-0800,4761363927, (Downtown/ Pioneer Square),"AMAZING Studio Avail w/Loft Like Finishes, Corner Views & FREE Rent! ","47.603600, -122.325600",0.5,2014-11-14T10:39:14-0800,47.6036,8,98104
1309,/see/apa/4761336692.html,-122.318462,1,14-Nov,42,477,2014-11-14T10:24:54-0800,4761336692, (University District),Studio ,"47.660852, -122.318462",0.5,2014-11-14T10:24:54-0800,47.660852,12,98105
1699,/see/apa/4761210663.html,-122.290537,1,14-Nov,16,740,2014-11-14T09:20:02-0800,4761210663," (Seattle, Wedgwood 浴 )",❖✦✧ OPEN HOUSE! GR8 SPECIALS! BEST CONSTRUCTION AWARD!!,"47.690869, -122.290537",1,2014-11-14T09:20:02-0800,47.690869,12,98115
